2026-07-03 03:30:14,508 | INFO     | dental_pipeline.nnunet_setup | Set env: nnUNet_raw=/usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/nnunet_raw
2026-07-03 03:30:14,508 | INFO     | dental_pipeline.nnunet_setup | Set env: nnUNet_preprocessed=/usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/nnunet_preprocessed
2026-07-03 03:30:14,508 | INFO     | dental_pipeline.nnunet_setup | Set env: nnUNet_results=/usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/nnunet_results
2026-07-03 03:30:14,508 | INFO     | __main__ | nnU-Net environment variables set.
2026-07-03 03:30:14,508 | INFO     | __main__ | Command: nnUNetv2_plan_and_preprocess -d 100 --verify_dataset_integrity -np 8
2026-07-03 03:30:16,411 | INFO     | __main__ | [nnUNet] Fingerprint extraction...
2026-07-03 03:30:16,412 | INFO     | __main__ | [nnUNet] Dataset100_ToothFairy3
2026-07-03 03:30:21,480 | INFO     | __main__ | [nnUNet] Using <class 'nnunetv2.imageio.simpleitk_reader_writer.SimpleITKIO'> as reader/writer
2026-07-03 03:31:48,534 | INFO     | __main__ | [nnUNet] 
2026-07-03 03:31:48,534 | INFO     | __main__ | [nnUNet] ####################
2026-07-03 03:31:48,534 | INFO     | __main__ | [nnUNet] verify_dataset_integrity Done.
2026-07-03 03:31:48,535 | INFO     | __main__ | [nnUNet] If you didn't see any error messages then your dataset is most likely OK!
2026-07-03 03:31:48,535 | INFO     | __main__ | [nnUNet] ####################
2026-07-03 03:31:48,535 | INFO     | __main__ | [nnUNet] 
2026-07-03 03:32:06,174 | INFO     | __main__ | [nnUNet] Using <class 'nnunetv2.imageio.simpleitk_reader_writer.SimpleITKIO'> as reader/writer
2026-07-03 03:32:06,202 | INFO     | __main__ | [nnUNet] 
2026-07-03 03:32:09,617 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:   0%|          | 0/532 [00:00<?, ?it/s]
2026-07-03 03:41:20,836 | INFO     | __main__ | [nnUNet] Preprocessing cases:  28%|██▊       | 150/532 [01:52<02:51,  2.22it/s]
2026-07-03 03:41:20,936 | INFO     | __main__ | [nnUNet] Preprocessing cases:  28%|██▊       | 151/532 [01:53<02:57,  2.15it/s]
2026-07-03 03:41:22,446 | INFO     | __main__ | [nnUNet] Preprocessing cases:  29%|██▊       | 152/532 [01:53<02:16,  2.78it/s]
2026-07-03 03:41:22,747 | INFO     | __main__ | [nnUNet] Preprocessing cases:  29%|██▉       | 153/532 [01:54<04:23,  1.44it/s]
2026-07-03 03:41:22,848 | INFO     | __main__ | [nnUNet] Preprocessing cases:  29%|██▉       | 154/532 [01:54<03:39,  1.72it/s]
2026-07-03 03:41:23,653 | INFO     | __main__ | [nnUNet] Preprocessing cases:  29%|██▉       | 155/532 [01:55<02:45,  2.28it/s]
2026-07-03 03:41:23,754 | INFO     | __main__ | [nnUNet] Preprocessing cases:  30%|██▉       | 157/532 [01:55<02:38,  2.37it/s]
2026-07-03 03:41:25,362 | INFO     | __main__ | [nnUNet] Preprocessing cases:  30%|██▉       | 158/532 [01:55<02:08,  2.92it/s]
2026-07-03 03:41:25,463 | INFO     | __main__ | [nnUNet] Preprocessing cases:  30%|██▉       | 159/532 [01:57<04:10,  1.49it/s]
2026-07-03 03:41:25,664 | INFO     | __main__ | [nnUNet] Preprocessing cases:  30%|███       | 160/532 [01:57<03:12,  1.93it/s]
2026-07-03 03:41:25,865 | INFO     | __main__ | [nnUNet] Preprocessing cases:  30%|███       | 161/532 [01:57<02:39,  2.33it/s]
2026-07-03 03:41:25,966 | INFO     | __main__ | [nnUNet] Preprocessing cases:  30%|███       | 162/532 [01:58<02:14,  2.75it/s]
2026-07-03 03:41:27,072 | INFO     | __main__ | [nnUNet] Preprocessing cases:  31%|███       | 163/532 [01:58<01:46,  3.47it/s]
2026-07-03 03:41:27,575 | INFO     | __main__ | [nnUNet] Preprocessing cases:  31%|███       | 164/532 [01:59<03:14,  1.90it/s]
2026-07-03 03:41:28,078 | INFO     | __main__ | [nnUNet] Preprocessing cases:  31%|███       | 165/532 [01:59<03:10,  1.92it/s]
2026-07-03 03:41:28,279 | INFO     | __main__ | [nnUNet] Preprocessing cases:  31%|███       | 166/532 [02:00<03:08,  1.94it/s]
2026-07-03 03:41:28,480 | INFO     | __main__ | [nnUNet] Preprocessing cases:  31%|███▏      | 167/532 [02:00<02:33,  2.37it/s]
2026-07-03 03:41:29,787 | INFO     | __main__ | [nnUNet] Preprocessing cases:  32%|███▏      | 168/532 [02:00<02:09,  2.81it/s]
2026-07-03 03:41:30,391 | INFO     | __main__ | [nnUNet] Preprocessing cases:  32%|███▏      | 170/532 [02:01<02:58,  2.03it/s]
2026-07-03 03:41:30,793 | INFO     | __main__ | [nnUNet] Preprocessing cases:  32%|███▏      | 171/532 [02:02<03:07,  1.92it/s]
2026-07-03 03:41:30,894 | INFO     | __main__ | [nnUNet] Preprocessing cases:  32%|███▏      | 172/532 [02:02<02:56,  2.04it/s]
2026-07-03 03:41:31,799 | INFO     | __main__ | [nnUNet] Preprocessing cases:  33%|███▎      | 174/532 [02:03<01:48,  3.31it/s]
2026-07-03 03:41:32,603 | INFO     | __main__ | [nnUNet] Preprocessing cases:  33%|███▎      | 175/532 [02:03<02:38,  2.26it/s]
2026-07-03 03:41:33,307 | INFO     | __main__ | [nnUNet] Preprocessing cases:  33%|███▎      | 176/532 [02:04<03:09,  1.87it/s]
2026-07-03 03:41:33,508 | INFO     | __main__ | [nnUNet] Preprocessing cases:  33%|███▎      | 177/532 [02:05<03:25,  1.73it/s]
2026-07-03 03:41:33,810 | INFO     | __main__ | [nnUNet] Preprocessing cases:  34%|███▎      | 179/532 [02:05<02:11,  2.68it/s]
2026-07-03 03:41:34,011 | INFO     | __main__ | [nnUNet] Preprocessing cases:  34%|███▍      | 180/532 [02:06<02:05,  2.81it/s]
2026-07-03 03:41:34,112 | INFO     | __main__ | [nnUNet] Preprocessing cases:  34%|███▍      | 181/532 [02:06<01:51,  3.15it/s]
2026-07-03 03:41:34,916 | INFO     | __main__ | [nnUNet] Preprocessing cases:  34%|███▍      | 182/532 [02:06<01:31,  3.84it/s]
2026-07-03 03:41:36,625 | INFO     | __main__ | [nnUNet] Preprocessing cases:  34%|███▍      | 183/532 [02:07<02:22,  2.44it/s]
2026-07-03 03:41:37,530 | INFO     | __main__ | [nnUNet] Preprocessing cases:  35%|███▍      | 184/532 [02:08<04:29,  1.29it/s]
2026-07-03 03:41:37,732 | INFO     | __main__ | [nnUNet] Preprocessing cases:  35%|███▍      | 185/532 [02:09<04:41,  1.23it/s]
2026-07-03 03:41:38,033 | INFO     | __main__ | [nnUNet] Preprocessing cases:  35%|███▍      | 186/532 [02:09<03:39,  1.58it/s]
2026-07-03 03:41:38,134 | INFO     | __main__ | [nnUNet] Preprocessing cases:  35%|███▌      | 187/532 [02:10<03:05,  1.86it/s]
2026-07-03 03:41:40,044 | INFO     | __main__ | [nnUNet] Preprocessing cases:  36%|███▌      | 190/532 [02:10<01:27,  3.90it/s]
2026-07-03 03:41:40,848 | INFO     | __main__ | [nnUNet] Preprocessing cases:  36%|███▌      | 192/532 [02:12<02:49,  2.01it/s]
2026-07-03 03:41:40,949 | INFO     | __main__ | [nnUNet] Preprocessing cases:  36%|███▋      | 193/532 [02:13<03:09,  1.79it/s]
2026-07-03 03:41:41,150 | INFO     | __main__ | [nnUNet] Preprocessing cases:  36%|███▋      | 194/532 [02:13<02:34,  2.18it/s]
2026-07-03 03:41:41,955 | INFO     | __main__ | [nnUNet] Preprocessing cases:  37%|███▋      | 195/532 [02:13<02:13,  2.52it/s]
2026-07-03 03:41:42,458 | INFO     | __main__ | [nnUNet] Preprocessing cases:  37%|███▋      | 196/532 [02:14<02:48,  2.00it/s]
2026-07-03 03:41:42,559 | INFO     | __main__ | [nnUNet] Preprocessing cases:  37%|███▋      | 197/532 [02:14<02:47,  1.99it/s]
2026-07-03 03:41:43,363 | INFO     | __main__ | [nnUNet] Preprocessing cases:  37%|███▋      | 198/532 [02:14<02:10,  2.56it/s]
2026-07-03 03:41:43,766 | INFO     | __main__ | [nnUNet] Preprocessing cases:  37%|███▋      | 199/532 [02:15<02:49,  1.97it/s]
2026-07-03 03:41:44,067 | INFO     | __main__ | [nnUNet] Preprocessing cases:  38%|███▊      | 200/532 [02:15<02:38,  2.09it/s]
2026-07-03 03:41:44,269 | INFO     | __main__ | [nnUNet] Preprocessing cases:  38%|███▊      | 201/532 [02:16<02:21,  2.35it/s]
2026-07-03 03:41:45,575 | INFO     | __main__ | [nnUNet] Preprocessing cases:  38%|███▊      | 203/532 [02:16<01:31,  3.59it/s]
2026-07-03 03:41:46,681 | INFO     | __main__ | [nnUNet] Preprocessing cases:  38%|███▊      | 204/532 [02:17<02:53,  1.89it/s]
2026-07-03 03:41:46,882 | INFO     | __main__ | [nnUNet] Preprocessing cases:  39%|███▊      | 205/532 [02:18<03:42,  1.47it/s]
2026-07-03 03:41:47,284 | INFO     | __main__ | [nnUNet] Preprocessing cases:  39%|███▊      | 206/532 [02:19<02:59,  1.82it/s]
2026-07-03 03:41:47,486 | INFO     | __main__ | [nnUNet] Preprocessing cases:  39%|███▉      | 207/532 [02:19<02:45,  1.96it/s]
2026-07-03 03:41:48,089 | INFO     | __main__ | [nnUNet] Preprocessing cases:  39%|███▉      | 208/532 [02:19<02:16,  2.37it/s]
2026-07-03 03:41:48,290 | INFO     | __main__ | [nnUNet] Preprocessing cases:  39%|███▉      | 209/532 [02:20<02:33,  2.11it/s]
2026-07-03 03:41:48,592 | INFO     | __main__ | [nnUNet] Preprocessing cases:  39%|███▉      | 210/532 [02:20<02:06,  2.54it/s]
2026-07-03 03:41:49,396 | INFO     | __main__ | [nnUNet] Preprocessing cases:  40%|███▉      | 211/532 [02:20<01:57,  2.72it/s]
2026-07-03 03:41:49,798 | INFO     | __main__ | [nnUNet] Preprocessing cases:  40%|███▉      | 212/532 [02:21<02:38,  2.01it/s]
2026-07-03 03:41:50,000 | INFO     | __main__ | [nnUNet] Preprocessing cases:  40%|████      | 213/532 [02:21<02:29,  2.13it/s]
2026-07-03 03:41:50,603 | INFO     | __main__ | [nnUNet] Preprocessing cases:  40%|████      | 214/532 [02:22<02:03,  2.57it/s]
2026-07-03 03:41:50,804 | INFO     | __main__ | [nnUNet] Preprocessing cases:  40%|████      | 215/532 [02:22<02:23,  2.21it/s]
2026-07-03 03:41:51,005 | INFO     | __main__ | [nnUNet] Preprocessing cases:  41%|████      | 216/532 [02:23<01:59,  2.65it/s]
2026-07-03 03:41:51,106 | INFO     | __main__ | [nnUNet] Preprocessing cases:  41%|████      | 217/532 [02:23<01:42,  3.08it/s]
2026-07-03 03:41:52,312 | INFO     | __main__ | [nnUNet] Preprocessing cases:  41%|████      | 219/532 [02:23<01:02,  5.04it/s]
2026-07-03 03:41:52,513 | INFO     | __main__ | [nnUNet] Preprocessing cases:  41%|████▏     | 220/532 [02:24<02:19,  2.23it/s]
2026-07-03 03:41:53,418 | INFO     | __main__ | [nnUNet] Preprocessing cases:  42%|████▏     | 221/532 [02:24<01:59,  2.61it/s]
2026-07-03 03:41:53,619 | INFO     | __main__ | [nnUNet] Preprocessing cases:  42%|████▏     | 222/532 [02:25<02:42,  1.90it/s]
2026-07-03 03:41:53,821 | INFO     | __main__ | [nnUNet] Preprocessing cases:  42%|████▏     | 223/532 [02:25<02:14,  2.30it/s]
2026-07-03 03:41:54,022 | INFO     | __main__ | [nnUNet] Preprocessing cases:  42%|████▏     | 224/532 [02:26<01:53,  2.72it/s]
2026-07-03 03:41:54,827 | INFO     | __main__ | [nnUNet] Preprocessing cases:  42%|████▏     | 225/532 [02:26<01:38,  3.13it/s]
2026-07-03 03:41:55,430 | INFO     | __main__ | [nnUNet] Preprocessing cases:  42%|████▏     | 226/532 [02:27<02:21,  2.17it/s]
2026-07-03 03:41:56,535 | INFO     | __main__ | [nnUNet] Preprocessing cases:  43%|████▎     | 228/532 [02:27<01:58,  2.57it/s]
2026-07-03 03:41:56,636 | INFO     | __main__ | [nnUNet] Preprocessing cases:  43%|████▎     | 229/532 [02:28<02:51,  1.77it/s]
2026-07-03 03:41:56,737 | INFO     | __main__ | [nnUNet] Preprocessing cases:  43%|████▎     | 230/532 [02:28<02:14,  2.25it/s]
2026-07-03 03:41:57,239 | INFO     | __main__ | [nnUNet] Preprocessing cases:  43%|████▎     | 231/532 [02:28<01:45,  2.85it/s]
2026-07-03 03:41:57,441 | INFO     | __main__ | [nnUNet] Preprocessing cases:  44%|████▎     | 232/532 [02:29<01:58,  2.54it/s]
2026-07-03 03:41:58,144 | INFO     | __main__ | [nnUNet] Preprocessing cases:  44%|████▍     | 233/532 [02:29<01:41,  2.95it/s]
2026-07-03 03:41:58,546 | INFO     | __main__ | [nnUNet] Preprocessing cases:  44%|████▍     | 234/532 [02:30<02:12,  2.25it/s]
2026-07-03 03:41:59,752 | INFO     | __main__ | [nnUNet] Preprocessing cases:  44%|████▍     | 235/532 [02:30<02:08,  2.32it/s]
2026-07-03 03:42:00,355 | INFO     | __main__ | [nnUNet] Preprocessing cases:  44%|████▍     | 236/532 [02:31<03:15,  1.52it/s]
2026-07-03 03:42:00,858 | INFO     | __main__ | [nnUNet] Preprocessing cases:  45%|████▍     | 237/532 [02:32<03:09,  1.56it/s]
2026-07-03 03:42:01,059 | INFO     | __main__ | [nnUNet] Preprocessing cases:  45%|████▍     | 238/532 [02:33<02:56,  1.66it/s]
2026-07-03 03:42:01,160 | INFO     | __main__ | [nnUNet] Preprocessing cases:  45%|████▍     | 239/532 [02:33<02:21,  2.07it/s]
2026-07-03 03:42:01,763 | INFO     | __main__ | [nnUNet] Preprocessing cases:  45%|████▌     | 240/532 [02:33<01:47,  2.72it/s]
2026-07-03 03:42:02,165 | INFO     | __main__ | [nnUNet] Preprocessing cases:  45%|████▌     | 241/532 [02:33<02:07,  2.28it/s]
2026-07-03 03:42:02,466 | INFO     | __main__ | [nnUNet] Preprocessing cases:  45%|████▌     | 242/532 [02:34<02:03,  2.34it/s]
2026-07-03 03:42:03,471 | INFO     | __main__ | [nnUNet] Preprocessing cases:  46%|████▌     | 243/532 [02:34<01:52,  2.57it/s]
2026-07-03 03:42:03,572 | INFO     | __main__ | [nnUNet] Preprocessing cases:  46%|████▌     | 244/532 [02:35<02:45,  1.74it/s]
2026-07-03 03:42:03,673 | INFO     | __main__ | [nnUNet] Preprocessing cases:  46%|████▌     | 245/532 [02:35<02:04,  2.31it/s]
2026-07-03 03:42:04,175 | INFO     | __main__ | [nnUNet] Preprocessing cases:  46%|████▌     | 246/532 [02:35<01:35,  3.00it/s]
2026-07-03 03:42:04,477 | INFO     | __main__ | [nnUNet] Preprocessing cases:  46%|████▋     | 247/532 [02:36<01:49,  2.61it/s]
2026-07-03 03:42:05,382 | INFO     | __main__ | [nnUNet] Preprocessing cases:  47%|████▋     | 248/532 [02:36<01:41,  2.78it/s]
2026-07-03 03:42:05,482 | INFO     | __main__ | [nnUNet] Preprocessing cases:  47%|████▋     | 249/532 [02:37<02:27,  1.91it/s]
2026-07-03 03:42:06,186 | INFO     | __main__ | [nnUNet] Preprocessing cases:  47%|████▋     | 250/532 [02:37<01:51,  2.52it/s]
2026-07-03 03:42:06,588 | INFO     | __main__ | [nnUNet] Preprocessing cases:  47%|████▋     | 251/532 [02:38<02:17,  2.05it/s]
2026-07-03 03:42:06,890 | INFO     | __main__ | [nnUNet] Preprocessing cases:  47%|████▋     | 252/532 [02:38<02:09,  2.16it/s]
2026-07-03 03:42:06,991 | INFO     | __main__ | [nnUNet] Preprocessing cases:  48%|████▊     | 253/532 [02:39<01:55,  2.41it/s]
2026-07-03 03:42:07,995 | INFO     | __main__ | [nnUNet] Preprocessing cases:  48%|████▊     | 254/532 [02:39<01:29,  3.12it/s]
2026-07-03 03:42:08,497 | INFO     | __main__ | [nnUNet] Preprocessing cases:  48%|████▊     | 256/532 [02:40<01:51,  2.47it/s]
2026-07-03 03:42:08,799 | INFO     | __main__ | [nnUNet] Preprocessing cases:  48%|████▊     | 257/532 [02:40<01:57,  2.33it/s]
2026-07-03 03:42:09,000 | INFO     | __main__ | [nnUNet] Preprocessing cases:  48%|████▊     | 258/532 [02:40<01:48,  2.53it/s]
2026-07-03 03:42:09,603 | INFO     | __main__ | [nnUNet] Preprocessing cases:  49%|████▊     | 259/532 [02:41<01:33,  2.92it/s]
2026-07-03 03:42:10,005 | INFO     | __main__ | [nnUNet] Preprocessing cases:  49%|████▉     | 260/532 [02:41<01:52,  2.41it/s]
2026-07-03 03:42:11,311 | INFO     | __main__ | [nnUNet] Preprocessing cases:  49%|████▉     | 263/532 [02:42<01:10,  3.82it/s]
2026-07-03 03:42:11,512 | INFO     | __main__ | [nnUNet] Preprocessing cases:  50%|████▉     | 264/532 [02:43<02:07,  2.10it/s]
2026-07-03 03:42:12,015 | INFO     | __main__ | [nnUNet] Preprocessing cases:  50%|████▉     | 265/532 [02:43<01:50,  2.41it/s]
2026-07-03 03:42:12,618 | INFO     | __main__ | [nnUNet] Preprocessing cases:  50%|█████     | 266/532 [02:44<01:55,  2.29it/s]
2026-07-03 03:42:12,920 | INFO     | __main__ | [nnUNet] Preprocessing cases:  50%|█████     | 268/532 [02:44<01:40,  2.63it/s]
2026-07-03 03:42:14,126 | INFO     | __main__ | [nnUNet] Preprocessing cases:  51%|█████     | 269/532 [02:45<01:35,  2.76it/s]
2026-07-03 03:42:14,528 | INFO     | __main__ | [nnUNet] Preprocessing cases:  51%|█████     | 271/532 [02:46<01:59,  2.19it/s]
2026-07-03 03:42:15,030 | INFO     | __main__ | [nnUNet] Preprocessing cases:  51%|█████     | 272/532 [02:46<01:55,  2.25it/s]
2026-07-03 03:42:15,432 | INFO     | __main__ | [nnUNet] Preprocessing cases:  52%|█████▏    | 274/532 [02:47<01:35,  2.70it/s]
2026-07-03 03:42:15,633 | INFO     | __main__ | [nnUNet] Preprocessing cases:  52%|█████▏    | 276/532 [02:47<01:19,  3.22it/s]
2026-07-03 03:42:15,834 | INFO     | __main__ | [nnUNet] Preprocessing cases:  52%|█████▏    | 277/532 [02:47<01:13,  3.47it/s]
2026-07-03 03:42:17,040 | INFO     | __main__ | [nnUNet] Preprocessing cases:  52%|█████▏    | 278/532 [02:48<01:08,  3.72it/s]
2026-07-03 03:42:17,844 | INFO     | __main__ | [nnUNet] Preprocessing cases:  52%|█████▏    | 279/532 [02:49<02:05,  2.02it/s]
2026-07-03 03:42:18,045 | INFO     | __main__ | [nnUNet] Preprocessing cases:  53%|█████▎    | 280/532 [02:50<02:24,  1.74it/s]
2026-07-03 03:42:18,246 | INFO     | __main__ | [nnUNet] Preprocessing cases:  53%|█████▎    | 281/532 [02:50<01:59,  2.11it/s]
2026-07-03 03:42:18,748 | INFO     | __main__ | [nnUNet] Preprocessing cases:  53%|█████▎    | 282/532 [02:50<01:39,  2.51it/s]
2026-07-03 03:42:18,950 | INFO     | __main__ | [nnUNet] Preprocessing cases:  53%|█████▎    | 284/532 [02:50<01:22,  3.00it/s]
2026-07-03 03:42:20,155 | INFO     | __main__ | [nnUNet] Preprocessing cases:  54%|█████▎    | 285/532 [02:51<01:14,  3.31it/s]
2026-07-03 03:42:20,256 | INFO     | __main__ | [nnUNet] Preprocessing cases:  54%|█████▍    | 286/532 [02:52<02:10,  1.88it/s]
2026-07-03 03:42:20,858 | INFO     | __main__ | [nnUNet] Preprocessing cases:  54%|█████▍    | 287/532 [02:52<01:42,  2.40it/s]
2026-07-03 03:42:21,060 | INFO     | __main__ | [nnUNet] Preprocessing cases:  54%|█████▍    | 288/532 [02:53<01:54,  2.13it/s]
2026-07-03 03:42:21,160 | INFO     | __main__ | [nnUNet] Preprocessing cases:  54%|█████▍    | 289/532 [02:53<01:35,  2.55it/s]
2026-07-03 03:42:21,261 | INFO     | __main__ | [nnUNet] Preprocessing cases:  55%|█████▍    | 290/532 [02:53<01:14,  3.24it/s]
2026-07-03 03:42:21,763 | INFO     | __main__ | [nnUNet] Preprocessing cases:  55%|█████▍    | 291/532 [02:53<00:59,  4.03it/s]
2026-07-03 03:42:23,069 | INFO     | __main__ | [nnUNet] Preprocessing cases:  55%|█████▍    | 292/532 [02:53<01:17,  3.10it/s]
2026-07-03 03:42:23,371 | INFO     | __main__ | [nnUNet] Preprocessing cases:  55%|█████▌    | 293/532 [02:55<02:26,  1.63it/s]
2026-07-03 03:42:23,873 | INFO     | __main__ | [nnUNet] Preprocessing cases:  55%|█████▌    | 294/532 [02:55<02:03,  1.92it/s]
2026-07-03 03:42:24,275 | INFO     | __main__ | [nnUNet] Preprocessing cases:  55%|█████▌    | 295/532 [02:56<02:02,  1.94it/s]
2026-07-03 03:42:24,576 | INFO     | __main__ | [nnUNet] Preprocessing cases:  56%|█████▌    | 296/532 [02:56<01:53,  2.08it/s]
2026-07-03 03:42:25,982 | INFO     | __main__ | [nnUNet] Preprocessing cases:  56%|█████▌    | 298/532 [02:56<01:17,  3.04it/s]
2026-07-03 03:42:26,686 | INFO     | __main__ | [nnUNet] Preprocessing cases:  56%|█████▌    | 299/532 [02:58<02:18,  1.68it/s]
2026-07-03 03:42:26,786 | INFO     | __main__ | [nnUNet] Preprocessing cases:  56%|█████▋    | 300/532 [02:58<02:24,  1.60it/s]
2026-07-03 03:42:26,987 | INFO     | __main__ | [nnUNet] Preprocessing cases:  57%|█████▋    | 301/532 [02:58<01:51,  2.08it/s]
2026-07-03 03:42:27,088 | INFO     | __main__ | [nnUNet] Preprocessing cases:  57%|█████▋    | 302/532 [02:59<01:32,  2.48it/s]
2026-07-03 03:42:27,390 | INFO     | __main__ | [nnUNet] Preprocessing cases:  57%|█████▋    | 304/532 [02:59<00:56,  4.06it/s]
2026-07-03 03:42:29,498 | INFO     | __main__ | [nnUNet] Preprocessing cases:  57%|█████▋    | 305/532 [02:59<00:58,  3.85it/s]
2026-07-03 03:42:29,599 | INFO     | __main__ | [nnUNet] Preprocessing cases:  58%|█████▊    | 306/532 [03:01<02:45,  1.36it/s]
2026-07-03 03:42:29,699 | INFO     | __main__ | [nnUNet] Preprocessing cases:  58%|█████▊    | 307/532 [03:01<02:06,  1.77it/s]
2026-07-03 03:42:29,800 | INFO     | __main__ | [nnUNet] Preprocessing cases:  58%|█████▊    | 308/532 [03:01<01:37,  2.30it/s]
2026-07-03 03:42:30,302 | INFO     | __main__ | [nnUNet] Preprocessing cases:  58%|█████▊    | 309/532 [03:01<01:15,  2.94it/s]
2026-07-03 03:42:30,503 | INFO     | __main__ | [nnUNet] Preprocessing cases:  58%|█████▊    | 310/532 [03:02<01:25,  2.58it/s]
2026-07-03 03:42:32,009 | INFO     | __main__ | [nnUNet] Preprocessing cases:  58%|█████▊    | 311/532 [03:02<01:13,  3.00it/s]
2026-07-03 03:42:32,311 | INFO     | __main__ | [nnUNet] Preprocessing cases:  59%|█████▊    | 312/532 [03:04<02:29,  1.48it/s]
2026-07-03 03:42:32,512 | INFO     | __main__ | [nnUNet] Preprocessing cases:  59%|█████▉    | 313/532 [03:04<02:04,  1.76it/s]
2026-07-03 03:42:33,115 | INFO     | __main__ | [nnUNet] Preprocessing cases:  59%|█████▉    | 314/532 [03:04<01:39,  2.18it/s]
2026-07-03 03:42:33,617 | INFO     | __main__ | [nnUNet] Preprocessing cases:  59%|█████▉    | 315/532 [03:05<01:48,  2.00it/s]
2026-07-03 03:42:34,119 | INFO     | __main__ | [nnUNet] Preprocessing cases:  59%|█████▉    | 316/532 [03:05<01:48,  1.99it/s]
2026-07-03 03:42:34,321 | INFO     | __main__ | [nnUNet] Preprocessing cases:  60%|█████▉    | 317/532 [03:06<01:47,  1.99it/s]
2026-07-03 03:42:34,722 | INFO     | __main__ | [nnUNet] Preprocessing cases:  60%|█████▉    | 318/532 [03:06<01:28,  2.43it/s]
2026-07-03 03:42:34,924 | INFO     | __main__ | [nnUNet] Preprocessing cases:  60%|█████▉    | 319/532 [03:06<01:27,  2.45it/s]
2026-07-03 03:42:35,125 | INFO     | __main__ | [nnUNet] Preprocessing cases:  60%|██████    | 320/532 [03:07<01:13,  2.89it/s]
2026-07-03 03:42:35,526 | INFO     | __main__ | [nnUNet] Preprocessing cases:  60%|██████    | 321/532 [03:07<01:03,  3.30it/s]
2026-07-03 03:42:36,029 | INFO     | __main__ | [nnUNet] Preprocessing cases:  61%|██████    | 322/532 [03:07<01:09,  3.01it/s]
2026-07-03 03:42:36,832 | INFO     | __main__ | [nnUNet] Preprocessing cases:  61%|██████    | 323/532 [03:08<01:20,  2.61it/s]
2026-07-03 03:42:37,134 | INFO     | __main__ | [nnUNet] Preprocessing cases:  61%|██████    | 324/532 [03:09<01:45,  1.96it/s]
2026-07-03 03:42:37,234 | INFO     | __main__ | [nnUNet] Preprocessing cases:  61%|██████    | 325/532 [03:09<01:32,  2.24it/s]
2026-07-03 03:42:37,536 | INFO     | __main__ | [nnUNet] Preprocessing cases:  61%|██████▏   | 326/532 [03:09<01:10,  2.91it/s]
